,Date,Price,Open,High,Low,Vol.,Change %
3512,07/09/1996,110.44,110.78,110.94,110.03,,-0.33%
3513,07/08/1996,110.81,110.84,111.22,110.67,,0.00%
3514,07/05/1996,110.81,110.42,110.94,110.35,,0.37%
3515,07/04/1996,110.4,110.26,110.5,109.91,,0.09%
3516,07/03/1996,110.3,110.25,110.72,110.1,,-0.04%
3517,07/02/1996,110.34,109.65,110.41,109.6,,0.60%
3518,07/01/1996,109.68,109.74,109.88,109.46,,-0.04%
3519,06/28/1996,109.72,109.19,110.0,109.15,,0.57%
3520,06/27/1996,109.1,109.63,109.68,108.75,,-0.41%
3521,06/26/1996,109.55,108.85,109.75,108.85,,0.59%
3522,06/25/1996,108.91,108.83,109.24,108.83,,0.00%
3523,06/24/1996,108.91,108.85,109.19,108.62,,-0.23%
3524,06/21/1996,109.16,108.21,109.27,108.1,,0.90%
3525,06/20/1996,108.19,107.96,108.28,107.6,,0.19%
3526,06/19/1996,107.98,107.78,108.34,107.65,,0.19%
3527,06/18/1996,107.78,109.05,109.14,107.6,,-1.15%
3528,06/17/1996,109.03,109.12,109.24,108.69,,-0.18%
3529,06/14/1996,109.23,108.65,109.23,107.85,,0.50%
3530,06/13/1996,108.69,108.93,109.3,108.45,,-0.23%
3531,06/12/1996,108.94,109.47,109.65,108.83,,-0.54%
3532,06/11/1996,109.53,109.05,109.74,108.6,,0.42%
3533,06/10/1996,109.07,109.2,109.56,108.83,,-0.22%
3534,06/07/1996,109.31,109.08,109.4,108.42,,0.17%
3535,06/06/1996,109.12,109.0,109.57,108.68,,0.06%
3536,06/05/1996,109.06,108.65,109.16,108.45,,0.22%
3537,06/04/1996,108.82,108.36,109.38,108.15,,0.35%
3538,06/03/1996,108.44,107.96,108.49,107.35,,0.33%
3539,05/31/1996,108.08,107.63,108.69,107.58,,0.31%
3540,05/30/1996,107.75,108.1,108.28,106.68,,-0.34%
3541,05/29/1996,108.12,108.77,109.03,108.05,,-0.66%
3542,05/28/1996,108.84,107.84,108.91,107.75,,0.92%
3543,05/27/1996,107.85,107.9,107.97,107.55,,-0.05%
3544,05/24/1996,107.9,106.85,108.0,106.8,,0.93%
3545,05/23/1996,106.91,107.05,107.13,106.55,,-0.20%
3546,05/22/1996,107.12,107.15,107.47,106.8,,-0.06%
3547,05/21/1996,107.18,107.08,107.21,106.62,,0.07%
3548,05/20/1996,107.1,106.65,107.45,106.63,,0.27%
3549,05/17/1996,106.81,106.5,107.13,106.25,,0.23%
3550,05/16/1996,106.56,106.87,106.96,106.4,,-0.30%
3551,05/15/1996,106.88,105.88,107.02,105.7,,0.97%
3552,05/14/1996,105.85,105.07,106.05,104.75,,0.78%
3553,05/13/1996,105.03,105.3,105.44,104.75,,-0.43%
3554,05/10/1996,105.48,104.63,105.55,104.55,,0.89%
3555,05/09/1996,104.55,105.1,105.2,104.5,,-0.57%
3556,05/08/1996,105.15,105.23,105.66,105.05,,-0.10%
3557,05/07/1996,105.25,104.83,105.27,104.7,,0.29%
3558,05/06/1996,104.95,104.9,105.28,104.55,,-0.10%
3559,05/03/1996,105.05,104.35,105.3,104.17,,0.68%
3560,05/02/1996,104.34,105.32,105.68,104.3,,-0.96%
3561,05/01/1996,105.35,105.0,105.43,104.9,,0.29%
3562,04/30/1996,105.05,104.92,105.2,104.0,,0.16%
3563,04/29/1996,104.88,105.32,105.69,103.75,,-0.54%
3564,04/26/1996,105.45,106.72,106.89,105.14,,-1.22%
3565,04/25/1996,106.75,106.53,107.19,106.32,,0.19%
3566,04/24/1996,106.55,106.71,107.05,106.29,,-0.19%
3567,04/23/1996,106.75,106.75,106.97,106.22,,0.03%
3568,04/22/1996,106.72,107.43,107.57,106.4,,-0.59%
3569,04/19/1996,107.35,106.75,107.42,106.55,,0.59%
3570,04/18/1996,106.72,108.14,108.26,106.2,,-1.35%
3571,04/17/1996,108.18,108.07,108.57,108.0,,0.03%
3572,04/16/1996,108.15,108.52,108.6,108.0,,-0.35%
3573,04/15/1996,108.53,108.7,108.9,108.21,,-0.13%
3574,04/12/1996,108.67,108.6,109.03,108.26,,0.07%
3575,04/11/1996,108.59,108.35,108.91,108.25,,0.20%
3576,04/10/1996,108.37,108.33,108.74,108.15,,0.04%
3577,04/09/1996,108.33,107.75,108.36,107.6,,0.54%
3578,04/08/1996,107.75,107.73,107.81,107.2,,0.08%
3579,04/05/1996,107.66,107.02,107.74,107.02,,0.58%
3580,04/04/1996,107.04,106.98,107.18,106.8,,0.06%
3581,04/03/1996,106.98,107.53,108.0,106.6,,-0.55%
3582,04/02/1996,107.57,107.53,107.66,107.08,,-0.05%
3583,04/01/1996,107.62,107.3,107.7,107.23,,0.40%
3584,03/29/1996,107.19,106.21,107.28,106.04,,0.88%
3585,03/28/1996,106.25,106.57,106.75,106.05,,-0.34%
3586,03/27/1996,106.61,106.44,106.9,106.3,,0.16%
3587,03/26/1996,106.44,106.12,106.74,105.91,,0.25%
3588,03/25/1996,106.17,106.57,106.72,105.9,,-0.64%
3589,03/22/1996,106.85,106.79,107.23,106.6,,0.00%
3590,03/21/1996,106.85,106.41,106.93,106.23,,0.39%
3591,03/20/1996,106.43,106.16,106.69,106.0,,0.25%
3592,03/19/1996,106.16,106.05,106.49,105.88,,0.07%
3593,03/18/1996,106.09,105.89,106.17,105.65,,0.27%
3594,03/15/1996,105.8,105.44,105.98,105.35,,0.23%
3595,03/14/1996,105.56,105.12,105.56,105.05,,0.39%
3596,03/13/1996,105.15,105.22,105.47,105.05,,-0.14%
3597,03/12/1996,105.3,105.49,105.95,105.19,,-0.13%
3598,03/11/1996,105.44,106.11,106.41,104.95,,-0.29%
3599,03/08/1996,105.75,105.29,106.16,105.23,,0.38%
3600,03/07/1996,105.35,105.4,105.71,105.05,,-0.08%
3601,03/06/1996,105.43,105.17,105.47,105.05,,0.19%
3602,03/05/1996,105.23,105.22,105.52,104.88,,-0.07%
3603,03/04/1996,105.3,105.29,105.44,104.84,,-0.05%
3604,03/01/1996,105.35,105.21,105.87,105.05,,0.07%
3605,02/29/1996,105.28,104.55,105.36,104.47,,0.66%
3606,02/28/1996,104.59,104.39,104.63,103.82,,0.24%
3607,02/27/1996,104.34,104.34,104.83,103.3,,0.00%
3608,02/26/1996,104.34,104.82,105.0,104.1,,-0.49%
3609,02/23/1996,104.85,105.0,105.4,104.4,,-0.17%
3610,02/22/1996,105.03,104.93,105.63,104.58,,0.12%
3611,02/21/1996,104.9,105.77,106.05,104.7,,-0.71%
3612,02/20/1996,105.65,103.95,106.57,103.9,,1.53%
3613,02/19/1996,104.06,105.08,105.39,103.54,,-1.08%
3614,02/16/1996,105.2,105.6,106.0,104.78,,-0.31%
3615,02/15/1996,105.53,106.2,106.38,105.45,,-0.70%
3616,02/14/1996,106.27,106.71,106.93,106.08,,-0.48%
3617,02/13/1996,106.78,106.84,107.06,106.51,,-0.08%
3618,02/12/1996,106.87,107.05,107.13,106.36,,-0.15%
3619,02/09/1996,107.03,107.06,107.45,106.5,,-0.04%
3620,02/08/1996,107.07,106.12,107.12,105.92,,0.92%
3621,02/07/1996,106.09,104.9,106.23,104.6,,0.89%
3622,02/06/1996,105.15,105.19,105.62,104.93,,-0.07%
3623,02/05/1996,105.22,106.36,106.56,104.8,,-1.16%
3624,02/02/1996,106.45,106.72,107.24,106.27,,-0.26%
3625,02/01/1996,106.73,107.01,107.36,106.45,,-0.35%
3626,01/31/1996,107.1,107.35,107.62,106.74,,-0.14%
3627,01/30/1996,107.25,106.6,107.46,106.55,,0.44%
3628,01/29/1996,106.78,106.65,107.07,106.35,,0.12%
3629,01/26/1996,106.65,106.98,107.15,106.23,,-0.24%
3630,01/25/1996,106.91,106.95,107.53,106.23,,-0.08%
3631,01/24/1996,107.0,105.91,107.22,105.85,,1.07%
3632,01/23/1996,105.87,105.75,106.03,105.4,,0.11%
3633,01/22/1996,105.75,105.3,106.12,105.26,,0.39%
3634,01/19/1996,105.34,105.53,106.0,105.23,,-0.22%
3635,01/18/1996,105.57,105.66,105.69,104.99,,-0.14%
3636,01/17/1996,105.72,106.0,106.25,105.2,,-0.25%
3637,01/16/1996,105.98,105.31,105.98,105.25,,0.66%
3638,01/15/1996,105.28,105.22,105.46,104.84,,0.03%
3639,01/12/1996,105.25,104.87,105.65,104.7,,0.41%
3640,01/11/1996,104.82,104.8,104.93,104.28,,0.00%
3641,01/10/1996,104.82,104.5,105.35,104.01,,0.37%
3642,01/09/1996,104.43,105.08,105.38,104.4,,-0.71%
3643,01/08/1996,105.18,105.55,105.78,105.06,,-0.22%
3644,01/05/1996,105.41,105.2,105.45,104.23,,0.11%
3645,01/04/1996,105.29,104.85,106.66,104.55,,0.37%
3646,01/03/1996,104.9,103.9,105.0,103.78,,0.92%
3647,01/02/1996,103.94,103.41,104.0,103.07,,0.52%
3648,12/29/1995,103.4,102.62,103.54,102.54,,0.68%
3649,12/28/1995,102.7,102.8,103.01,102.3,,-0.16%
3650,12/27/1995,102.86,102.28,102.89,102.25,,0.53%
3651,12/26/1995,102.32,102.35,102.85,102.2,,-0.13%
3652,12/25/1995,102.45,101.95,102.72,101.95,,0.16%
3653,12/22/1995,102.29,101.78,102.84,101.72,,0.45%
3654,12/21/1995,101.83,101.7,102.0,101.68,,0.08%
3655,12/20/1995,101.75,101.95,102.2,101.65,,-0.22%
3656,12/19/1995,101.97,101.45,102.0,101.3,,0.50%
3657,12/18/1995,101.46,101.96,102.03,101.4,,-0.58%
3658,12/15/1995,102.05,101.45,102.3,101.33,,0.49%
3659,12/14/1995,101.55,101.66,101.88,101.2,,-0.13%
3660,12/13/1995,101.68,101.74,101.88,101.45,,-0.13%
3661,12/12/1995,101.81,101.15,101.93,101.0,,0.68%
3662,12/11/1995,101.12,101.13,101.23,100.7,,-0.11%
3663,12/08/1995,101.23,101.3,101.61,100.7,,-0.20%
3664,12/07/1995,101.43,101.53,101.68,101.05,,-0.13%
3665,12/06/1995,101.56,101.23,101.62,101.07,,0.26%
3666,12/05/1995,101.3,101.29,101.56,101.05,,-0.01%
3667,12/04/1995,101.31,101.26,101.47,100.5,,0.16%
3668,12/01/1995,101.15,102.08,102.25,101.05,,-1.01%
3669,11/30/1995,102.18,101.58,102.3,101.15,,0.62%
3670,11/29/1995,101.55,101.27,101.72,100.95,,0.33%
3671,11/28/1995,101.22,101.7,101.93,100.83,,-0.50%
3672,11/27/1995,101.73,101.63,101.98,101.2,,0.23%
3673,11/24/1995,101.5,100.73,101.61,100.6,,0.78%
3674,11/23/1995,100.71,100.87,100.9,100.45,,-0.19%
3675,11/22/1995,100.9,101.43,101.75,100.4,,-0.62%
3676,11/21/1995,101.53,101.2,101.82,101.1,,0.35%
3677,11/20/1995,101.18,102.12,102.81,100.95,,-0.95%
3678,11/17/1995,102.15,102.01,102.38,101.05,,0.09%
3679,11/16/1995,102.06,101.44,102.44,101.2,,0.57%
3680,11/15/1995,101.48,101.5,101.62,100.65,,-0.20%
3681,11/14/1995,101.68,101.87,102.21,101.25,,-0.14%
3682,11/13/1995,101.82,100.82,102.32,100.08,,0.96%
3683,11/10/1995,100.85,100.38,101.09,99.8,,0.43%
3684,11/09/1995,100.42,102.54,102.65,99.7,,-2.11%
3685,11/08/1995,102.58,102.97,103.25,101.85,,-0.41%
3686,11/07/1995,103.0,103.28,103.43,102.75,,-0.34%
3687,11/06/1995,103.35,103.98,104.08,102.65,,-0.48%
3688,11/03/1995,103.85,104.0,104.15,103.37,,-0.19%
3689,11/02/1995,104.05,103.21,104.12,103.12,,0.80%
3690,11/01/1995,103.22,101.98,103.28,101.8,,1.17%
3691,10/31/1995,102.03,101.91,102.47,101.23,,0.07%
3692,10/30/1995,101.96,101.78,102.22,101.45,,0.13%
3693,10/27/1995,101.83,101.4,101.86,100.57,,0.44%
3694,10/26/1995,101.38,101.25,101.99,101.0,,0.26%
3695,10/25/1995,101.12,100.46,101.61,100.2,,0.65%
3696,10/24/1995,100.47,99.94,100.57,99.55,,0.53%
3697,10/23/1995,99.94,100.2,100.22,99.35,,-0.36%
3698,10/20/1995,100.3,100.32,100.82,99.9,,-0.02%
3699,10/19/1995,100.32,100.7,100.96,100.27,,-0.43%
3700,10/18/1995,100.75,100.3,101.03,99.4,,0.43%
3701,10/17/1995,100.32,100.61,100.78,100.15,,-0.36%
3702,10/16/1995,100.68,100.85,100.93,100.15,,-0.29%
3703,10/13/1995,100.97,100.2,101.02,99.93,,0.81%
3704,10/12/1995,100.16,101.07,101.26,99.9,,-0.90%
3705,10/11/1995,101.07,100.8,101.19,100.45,,0.16%
3706,10/10/1995,100.91,100.38,101.03,100.0,,0.46%
3707,10/09/1995,100.45,100.93,101.45,99.68,,0.00%
3708,10/06/1995,100.45,99.63,100.95,99.6,,0.79%
3709,10/05/1995,99.66,100.7,100.97,99.2,,-1.18%
3710,10/04/1995,100.85,101.6,101.78,100.5,,-0.71%
3711,10/03/1995,101.57,100.25,101.72,100.05,,1.23%
3712,10/02/1995,100.34,99.7,100.78,99.7,,0.49%
3713,09/29/1995,99.85,99.11,99.95,97.4,,0.70%
3714,09/28/1995,99.16,100.53,100.66,99.0,,-1.28%
3715,09/27/1995,100.45,100.94,101.01,99.65,,-0.51%
3716,09/26/1995,100.96,100.48,101.19,99.55,,0.41%
3717,09/25/1995,100.55,100.36,101.53,99.22,,0.48%
3718,09/22/1995,100.07,98.8,100.97,98.04,,1.03%
3719,09/21/1995,99.05,102.65,103.01,97.1,,-3.39%
3720,09/20/1995,102.53,104.5,104.69,102.35,,-1.89%
3721,09/19/1995,104.5,103.41,104.75,102.95,,1.34%
3722,09/18/1995,103.12,104.24,104.5,103.09,,-0.99%
3723,09/15/1995,104.15,102.39,104.23,102.37,,1.79%
3724,09/14/1995,102.32,102.62,103.78,102.2,,-0.36%
3725,09/13/1995,102.69,101.01,102.81,100.7,,1.57%
3726,09/12/1995,101.1,99.98,101.35,99.9,,1.10%
3727,09/11/1995,100.0,99.5,100.01,99.04,,0.28%
3728,09/08/1995,99.72,99.13,100.23,98.5,,0.66%
3729,09/07/1995,99.07,98.9,99.34,98.06,,0.17%
3730,09/06/1995,98.9,97.62,99.25,97.62,,1.27%
3731,09/05/1995,97.66,97.67,98.32,97.4,,0.04%
3732,09/04/1995,97.62,97.3,97.8,96.77,,0.25%
3733,09/01/1995,97.38,97.36,97.96,97.14,,-0.09%
3734,08/31/1995,97.47,99.13,99.41,96.75,,-1.63%
3735,08/30/1995,99.09,98.2,99.28,97.96,,0.90%
3736,08/29/1995,98.21,96.72,98.25,96.5,,1.51%
3737,08/28/1995,96.75,96.6,96.79,96.1,,0.07%
3738,08/25/1995,96.68,96.67,97.03,96.24,,0.00%
3739,08/24/1995,96.68,96.48,97.43,95.93,,0.19%
3740,08/23/1995,96.5,96.95,97.38,96.12,,-0.42%
3741,08/22/1995,96.91,97.08,97.2,96.29,,-0.29%
3742,08/21/1995,97.19,97.39,97.71,96.0,,-0.27%
3743,08/18/1995,97.45,97.3,98.1,96.5,,0.26%
3744,08/17/1995,97.2,97.94,98.5,96.35,,-0.89%
3745,08/16/1995,98.07,97.3,99.03,97.18,,0.84%
3746,08/15/1995,97.25,93.63,97.4,93.2,,3.88%
3747,08/14/1995,93.62,94.24,94.45,93.18,,-0.40%
3748,08/11/1995,94.0,92.6,94.06,92.6,,1.35%
3749,08/10/1995,92.75,91.58,92.97,91.45,,1.26%
3750,08/09/1995,91.6,91.49,91.84,91.18,,0.09%
3751,08/08/1995,91.52,91.41,91.9,91.0,,0.12%
3752,08/07/1995,91.41,91.45,91.62,90.87,,0.01%
3753,08/04/1995,91.4,90.42,91.5,90.4,,1.17%
3754,08/03/1995,90.34,91.05,91.26,90.2,,-0.92%
3755,08/02/1995,91.18,87.98,91.27,87.98,,3.51%
3756,08/01/1995,88.09,88.42,88.58,87.75,,-0.42%
3757,07/31/1995,88.46,88.2,88.53,87.75,,0.35%
3758,07/28/1995,88.15,88.13,88.62,87.85,,0.00%
3759,07/27/1995,88.15,87.9,88.16,87.6,,0.25%
3760,07/26/1995,87.93,87.88,88.32,87.5,,-0.08%
3761,07/25/1995,88.0,87.59,88.06,87.05,,0.38%
3762,07/24/1995,87.67,88.64,88.9,87.25,,-0.96%
3763,07/21/1995,88.52,88.1,89.05,88.03,,0.45%
3764,07/20/1995,88.12,87.25,88.22,87.1,,0.93%
3765,07/19/1995,87.31,88.41,88.57,86.8,,-1.17%
3766,07/18/1995,88.34,89.02,89.17,88.1,,-0.82%
3767,07/17/1995,89.07,87.98,89.22,87.95,,1.39%
3768,07/14/1995,87.85,87.35,88.06,87.07,,0.62%
3769,07/13/1995,87.31,87.33,88.47,87.0,,0.03%
3770,07/12/1995,87.28,87.58,88.03,87.2,,-0.33%
3771,07/11/1995,87.57,86.88,87.62,86.84,,0.76%
3772,07/10/1995,86.91,86.75,87.58,86.65,,0.18%
3773,07/07/1995,86.75,84.92,87.15,84.92,,2.09%
3774,07/06/1995,84.97,84.82,85.28,84.75,,0.11%
3775,07/05/1995,84.88,84.79,85.08,84.68,,0.12%
3776,07/04/1995,84.78,84.65,84.91,84.45,,0.07%
3777,07/03/1995,84.72,84.75,84.86,84.55,,0.08%
3778,06/30/1995,84.65,84.35,85.1,84.3,,0.32%
3779,06/29/1995,84.38,85.59,85.78,84.15,,-1.38%
3780,06/28/1995,85.56,84.18,86.07,83.5,,1.59%
3781,06/27/1995,84.22,84.26,84.47,83.85,,-0.07%
3782,06/26/1995,84.28,84.14,84.53,84.0,,-0.08%
3783,06/23/1995,84.35,84.48,84.65,84.15,,-0.15%
3784,06/22/1995,84.48,83.92,84.76,83.8,,0.57%
3785,06/21/1995,84.0,84.45,84.57,83.93,,-0.63%
3786,06/20/1995,84.53,84.6,84.78,84.3,,-0.08%
3787,06/19/1995,84.6,84.35,85.07,84.18,,-0.11%
3788,06/16/1995,84.69,84.5,84.79,84.28,,0.14%
3789,06/15/1995,84.57,84.3,84.98,83.8,,0.27%
3790,06/14/1995,84.34,84.74,85.08,84.11,,-0.37%
3791,06/13/1995,84.65,84.0,84.69,83.5,,0.70%
3792,06/12/1995,84.06,84.3,84.53,83.82,,-0.33%
3793,06/09/1995,84.34,84.51,84.9,84.1,,-0.26%
3794,06/08/1995,84.56,84.8,85.21,84.53,,-0.41%
3795,06/07/1995,84.91,84.6,84.94,84.15,,0.17%
3796,06/06/1995,84.77,85.0,85.35,84.6,,-0.21%
3797,06/05/1995,84.95,84.24,85.02,83.95,,0.75%
3798,06/02/1995,84.32,84.5,85.15,83.38,,-0.47%
3799,06/01/1995,84.72,84.5,85.88,84.35,,0.19%
3800,05/31/1995,84.56,83.0,85.38,82.5,,1.97%
3801,05/30/1995,82.93,82.94,83.46,82.35,,0.10%
3802,05/29/1995,82.85,82.55,83.34,81.77,,0.02%
3803,05/26/1995,82.83,84.95,85.1,82.4,,-2.35%
3804,05/25/1995,84.82,87.25,87.32,84.6,,-2.68%
3805,05/24/1995,87.16,87.24,87.43,86.95,,0.01%
3806,05/23/1995,87.15,87.33,87.62,86.85,,-0.23%
3807,05/22/1995,87.35,86.95,87.85,86.75,,0.51%
3808,05/19/1995,86.91,86.66,87.1,86.35,,0.15%
3809,05/18/1995,86.78,86.85,87.78,86.45,,-0.12%
3810,05/17/1995,86.88,86.5,86.98,86.08,,0.30%
3811,05/16/1995,86.62,86.43,87.23,86.0,,0.21%
3812,05/15/1995,86.44,86.9,87.6,86.25,,-0.36%
3813,05/12/1995,86.75,85.59,87.15,85.3,,1.17%
3814,05/11/1995,85.75,83.77,86.18,83.55,,2.34%
3815,05/10/1995,83.79,83.4,84.0,82.92,,0.54%
3816,05/09/1995,83.34,83.17,83.66,82.83,,0.19%
3817,05/08/1995,83.18,83.28,83.72,82.65,,-0.94%
3818,05/05/1995,83.97,83.85,84.38,83.63,,0.11%
3819,05/04/1995,83.88,83.63,84.21,83.32,,0.23%
3820,05/03/1995,83.69,83.45,83.88,82.9,,0.12%
3821,05/02/1995,83.59,83.45,83.91,83.1,,0.13%
3822,05/01/1995,83.48,84.24,84.39,83.25,,-0.97%
3823,04/28/1995,84.3,83.58,84.6,83.4,,0.69%
3824,04/27/1995,83.72,83.75,83.94,83.07,,0.16%
3825,04/26/1995,83.59,81.92,84.53,81.15,,2.06%
3826,04/25/1995,81.9,83.0,83.7,81.5,,-1.36%
3827,04/24/1995,83.03,82.02,83.44,82.02,,0.56%
3828,04/21/1995,82.57,83.09,84.05,82.45,,-0.85%
3829,04/20/1995,83.28,81.19,83.57,80.75,,2.39%
3830,04/19/1995,81.34,80.6,81.68,79.7,,0.86%
3831,04/18/1995,80.65,81.81,82.12,80.48,,-1.57%
3832,04/17/1995,81.94,82.8,82.88,81.5,,-1.68%
3833,04/14/1995,83.34,83.7,84.0,83.0,,-0.43%
3834,04/13/1995,83.7,83.78,83.83,82.8,,-0.06%
3835,04/12/1995,83.75,83.5,84.41,83.07,,0.28%
3836,04/11/1995,83.52,83.98,84.91,83.23,,-0.49%
3837,04/10/1995,83.93,84.15,84.43,80.1,,-0.02%
3838,04/07/1995,83.95,85.04,85.45,83.53,,-1.10%
3839,04/06/1995,84.88,86.14,86.43,84.8,,-1.51%
3840,04/05/1995,86.18,86.12,86.68,85.58,,0.03%
3841,04/04/1995,86.15,85.72,86.75,85.65,,0.41%
3842,04/03/1995,85.8,86.52,87.28,85.75,,-0.98%
3843,03/31/1995,86.65,89.55,89.9,86.1,,-3.31%
3844,03/30/1995,89.62,88.33,90.28,88.0,,1.44%
3845,03/29/1995,88.35,88.87,89.12,87.95,,-0.67%
3846,03/28/1995,88.95,89.35,89.85,88.6,,-0.48%
3847,03/27/1995,89.38,88.82,89.79,88.51,,0.43%
3848,03/24/1995,89.0,88.15,89.3,88.05,,0.95%
3849,03/23/1995,88.16,88.95,89.06,87.95,,-0.99%
3850,03/22/1995,89.04,89.3,89.38,88.6,,-0.20%
3851,03/21/1995,89.22,89.31,89.48,88.3,,-0.15%
3852,03/20/1995,89.35,88.81,89.9,88.55,,0.26%
3853,03/17/1995,89.12,90.25,90.34,88.8,,-1.22%
3854,03/16/1995,90.22,89.46,90.43,89.0,,0.87%
3855,03/15/1995,89.44,90.77,90.79,89.25,,-1.58%
3856,03/14/1995,90.88,90.77,91.48,90.55,,0.17%
3857,03/13/1995,90.73,90.68,91.04,89.8,,-0.24%
3858,03/10/1995,90.95,91.07,91.85,90.55,,0.22%
3859,03/09/1995,90.75,91.45,92.5,90.08,,-0.64%
3860,03/08/1995,91.33,90.2,91.91,88.6,,1.25%
3861,03/07/1995,90.2,92.83,93.05,88.95,,-2.89%
3862,03/06/1995,92.88,93.87,94.03,92.4,,-1.35%
3863,03/03/1995,94.15,95.25,95.63,93.65,,-1.19%
3864,03/02/1995,95.28,96.75,96.97,94.85,,-1.49%
3865,03/01/1995,96.72,96.63,96.93,96.25,,-0.03%
3866,02/28/1995,96.75,97.1,97.19,96.5,,-0.33%
3867,02/27/1995,97.07,97.33,97.53,96.5,,0.07%
3868,02/24/1995,97.0,96.67,97.45,96.3,,0.29%
3869,02/23/1995,96.72,96.96,97.22,96.55,,-0.26%
3870,02/22/1995,96.97,97.07,97.45,96.7,,-0.13%
3871,02/21/1995,97.1,97.27,97.68,96.98,,-0.23%
3872,02/20/1995,97.32,97.08,97.35,96.7,,0.03%
3873,02/17/1995,97.29,97.5,97.72,96.9,,-0.14%
3874,02/16/1995,97.43,98.32,98.38,97.24,,-0.91%
3875,02/15/1995,98.32,98.5,98.72,98.12,,-0.22%
3876,02/14/1995,98.54,98.7,99.04,98.35,,-0.18%
3877,02/13/1995,98.72,98.75,98.91,98.45,,-0.22%
3878,02/10/1995,98.94,98.85,99.38,98.6,,0.05%
3879,02/09/1995,98.89,98.91,99.14,98.6,,-0.05%
3880,02/08/1995,98.94,99.43,99.48,98.65,,-0.53%
3881,02/07/1995,99.47,99.35,99.52,99.03,,0.10%
3882,02/06/1995,99.37,99.72,99.77,99.05,,-0.48%
3883,02/03/1995,99.85,99.4,99.9,99.17,,0.42%
3884,02/02/1995,99.43,99.21,99.78,99.0,,0.21%
3885,02/01/1995,99.22,99.53,99.66,98.8,,-0.38%
3886,01/31/1995,99.6,98.41,99.8,98.35,,1.19%
3887,01/30/1995,98.43,99.34,99.38,98.1,,-0.97%
3888,01/27/1995,99.39,99.39,99.64,99.0,,-0.02%
3889,01/26/1995,99.41,99.49,99.71,99.15,,-0.14%
3890,01/25/1995,99.55,99.68,99.83,99.12,,-0.20%
3891,01/24/1995,99.75,99.78,99.9,99.15,,0.00%
3892,01/23/1995,99.75,99.38,100.23,99.3,,0.33%
3893,01/20/1995,99.42,99.1,99.7,98.94,,0.33%
3894,01/19/1995,99.09,99.55,100.04,98.6,,-0.63%
3895,01/18/1995,99.72,99.05,99.78,98.75,,0.60%
3896,01/17/1995,99.13,98.39,99.31,98.39,,0.71%
3897,01/16/1995,98.43,98.56,98.82,97.97,,-0.17%
3898,01/13/1995,98.6,98.7,99.12,98.25,,-0.05%
3899,01/12/1995,98.65,100.06,100.21,98.57,,-1.37%
3900,01/11/1995,100.02,100.0,100.23,99.45,,-0.07%
3901,01/10/1995,100.09,99.96,100.46,99.8,,0.15%
3902,01/09/1995,99.94,101.25,101.38,99.6,,-1.36%
3903,01/06/1995,101.32,100.85,101.41,100.8,,0.39%
3904,01/05/1995,100.93,101.31,101.38,100.75,,-0.40%
3905,01/04/1995,101.34,100.65,101.47,100.55,,0.66%
3906,01/03/1995,100.68,100.21,100.71,100.0,,0.49%
3907,01/02/1995,100.19,99.55,100.45,99.55,,0.44%
3908,12/30/1994,99.75,99.63,99.99,99.44,,0.10%
3909,12/29/1994,99.65,99.25,100.08,99.2,,0.37%
3910,12/28/1994,99.28,100.31,100.54,98.6,,-1.07%
3911,12/27/1994,100.35,100.2,100.55,100.2,,0.20%
3912,12/26/1994,100.15,100.1,100.47,100.05,,0.03%
3913,12/23/1994,100.12,100.12,100.34,100.05,,-0.10%
3914,12/22/1994,100.22,100.54,100.62,100.1,,-0.24%
3915,12/21/1994,100.46,100.2,100.47,100.05,,0.27%
3916,12/20/1994,100.19,100.09,100.34,100.05,,0.06%
3917,12/19/1994,100.13,100.25,100.43,100.05,,-0.09%
3918,12/16/1994,100.22,100.3,100.41,100.02,,-0.16%
3919,12/15/1994,100.38,100.28,100.45,100.08,,0.09%
3920,12/14/1994,100.29,100.3,100.54,100.2,,0.01%
3921,12/13/1994,100.28,99.92,100.47,99.78,,0.31%
3922,12/12/1994,99.97,100.13,100.34,99.75,,-0.15%
3923,12/09/1994,100.12,100.52,100.68,99.95,,-0.40%
3924,12/08/1994,100.52,99.94,100.67,99.8,,0.58%
3925,12/07/1994,99.94,100.07,100.25,99.55,,-0.12%
3926,12/06/1994,100.06,100.32,100.5,99.9,,-0.35%
3927,12/05/1994,100.41,100.46,100.76,100.2,,-0.14%
3928,12/02/1994,100.55,99.35,100.67,99.2,,1.25%
3929,12/01/1994,99.31,98.94,99.47,98.75,,0.38%
3930,11/30/1994,98.93,98.98,99.22,98.77,,-0.04%
3931,11/29/1994,98.97,98.71,99.03,98.38,,0.38%
3932,11/28/1994,98.6,98.72,99.0,98.4,,-0.18%
3933,11/25/1994,98.78,98.45,98.82,98.25,,0.33%
3934,11/24/1994,98.46,98.45,98.53,98.28,,0.00%
3935,11/23/1994,98.46,98.25,98.54,97.85,,0.14%
3936,11/22/1994,98.32,98.25,98.43,97.8,,-0.05%
3937,11/21/1994,98.37,98.6,98.79,98.2,,-0.20%
3938,11/18/1994,98.57,98.3,98.72,98.17,,0.23%
3939,11/17/1994,98.34,98.29,98.37,98.0,,-0.01%
3940,11/16/1994,98.35,98.7,98.76,98.18,,-0.41%
3941,11/15/1994,98.75,98.25,98.79,98.0,,0.51%
